4.686578284856488669e-02 6.991660199358006311e-01 9.493256905733908277e-03
4.530156253788371334e-02 7.004607058482660298e-01 9.363255128114549367e-03
4.662677773757100547e-02 6.991176089721284903e-01 9.679472725890311130e-03
4.662677773757100547e-02 6.991176089721284903e-01 9.679472725890311130e-03
4.733950028329893256e-02 6.986720561874176783e-01 9.660880319346708961e-03
4.733906498709233163e-02 6.986775933493766244e-01 9.642652957716074669e-03
4.596070945843117039e-02 6.998573920141635263e-01 9.630104069117823018e-03
4.569417314200750757e-02 7.001338810895341158e-01 9.625251279360905535e-03
4.486937651868366794e-02 7.010906251880466566e-01 9.773226283670558706e-03
4.486937651868366794e-02 7.010906251880466566e-01 9.773226283670558706e-03
4.486937651868366794e-02 7.010906251880466566e-01 9.773226283670558706e-03
4.486937651868366794e-02 7.010906251880466566e-01 9.773226283670558706e-03
4.486937651868366794e-02 7.010906251880466566e-01 9.773226283670558706e-03
4.486937651868366794e-02 7.010906251880466566e-01 9.773226283670558706e-03
4.489327740341692713e-02 7.010657761135626886e-01 9.774892462144548627e-03
4.624648297539671327e-02 6.994377212793010390e-01 9.647278659100816042e-03
4.608931804522423820e-02 6.997814844176510896e-01 9.512037520937148549e-03
4.807263819040082792e-02 6.973345238025346893e-01 9.383995766856847998e-03
4.653427338944603892e-02 6.996396306719019353e-01 9.043045051241233034e-03
4.600458416447935489e-02 7.003360607910732449e-01 8.639016364938615147e-03
4.600458416447935489e-02 7.003360607910732449e-01 8.639016364938615147e-03
4.600458416447935489e-02 7.003360607910732449e-01 8.639016364938615147e-03
4.609866878456718442e-02 7.001868386563472324e-01 8.307073858554636994e-03
4.609866878456718442e-02 7.001868386563472324e-01 8.307073858554636994e-03
4.618554920955120907e-02 7.000861950552265123e-01 8.366390195229847504e-03
4.618554920955120907e-02 7.000861950552265123e-01 8.366390195229847504e-03
4.618554920955120907e-02 7.000861950552265123e-01 8.366390195229847504e-03
4.618554920955120907e-02 7.000861950552265123e-01 8.366390195229847504e-03
4.618554920955120907e-02 7.000861950552265123e-01 8.366390195229847504e-03
4.618554920955120907e-02 7.000861950552265123e-01 8.366390195229847504e-03
4.551515100550680704e-02 7.010452207342150466e-01 8.494031319984525832e-03
4.551515100550680704e-02 7.010452207342150466e-01 8.494031319984525832e-03
4.551515100550680704e-02 7.010452207342150466e-01 8.494031319984525832e-03
4.551515100550680704e-02 7.010452207342150466e-01 8.494031319984525832e-03
4.551515100550680704e-02 7.010452207342150466e-01 8.494031319984525832e-03
4.551515100550680704e-02 7.010452207342150466e-01 8.494031319984525832e-03
4.574241118019799907e-02 7.008977694903951727e-01 8.586286746004407819e-03
4.574241118019799907e-02 7.008977694903951727e-01 8.586286746004407819e-03
4.574241118019799907e-02 7.008977694903951727e-01 8.586286746004407819e-03
4.545908346611638590e-02 7.014200576782403385e-01 7.880463643251579484e-03
4.545908346611638590e-02 7.014200576782403385e-01 7.880463643251579484e-03
4.545908346611638590e-02 7.014200576782403385e-01 7.880463643251579484e-03
4.545908346611638590e-02 7.014200576782403385e-01 7.880463643251579484e-03
4.540627321832535479e-02 7.014902461945853318e-01 7.957533853235991550e-03
4.605214018002363324e-02 7.004536717187757056e-01 8.921433194790537313e-03
4.558182320505704127e-02 7.010100241521672881e-01 8.827599390938037360e-03
4.540514130945826066e-02 7.012190266074999068e-01 8.792349261305608746e-03
4.540514130945826066e-02 7.012190266074999068e-01 8.792349261305608746e-03
4.540514130945826066e-02 7.012190266074999068e-01 8.792349261305608746e-03
4.619299775789274115e-02 7.003805876011827136e-01 9.052830827839817088e-03
4.339541680034052218e-02 7.035276341749682194e-01 9.302478201607346578e-03
4.339541680034052218e-02 7.035276341749682194e-01 9.302478201607346578e-03
4.368801006125569431e-02 7.032096297482351988e-01 9.353365340324276342e-03
4.303602815782817809e-02 7.039916609385947766e-01 9.336810761290002467e-03
4.303602815782817809e-02 7.039916609385947766e-01 9.336810761290002467e-03
