4.217285080816034204e-02 7.013236333260903788e-01 1.219797562760246978e-02
3.963896802153617227e-02 7.046322118892649478e-01 1.223646099578957862e-02
4.263025628839905989e-02 7.014036269859583728e-01 1.357626972120147893e-02
4.213887680119924456e-02 7.010457727893834035e-01 1.260123625607755850e-02
3.927457514960509821e-02 7.064130887742012810e-01 1.255431209366452555e-02
4.186618842310491084e-02 7.025835727576340561e-01 1.276191772198043313e-02
3.874489565602159957e-02 7.067440365773923761e-01 1.210102477014412051e-02
3.831845670773589146e-02 7.067808813221361230e-01 1.193490167105838197e-02
4.050758523746033485e-02 7.032483431701905818e-01 1.268538128817081612e-02
3.754977528389114028e-02 7.081734274296060949e-01 1.248065482477571549e-02
4.121005109747155615e-02 7.027653390350592222e-01 1.175527037885931540e-02
4.045344591831098735e-02 7.036397585351585882e-01 1.302379717954449748e-02
4.149332443467698694e-02 7.027699273400459523e-01 1.166012090321754194e-02
3.905453605012166457e-02 7.062539871113968637e-01 1.261747368836591346e-02
3.920891448789256412e-02 7.051667124350653459e-01 1.293609552894783854e-02
3.977027317242930182e-02 7.046618516497710205e-01 1.390403801320731943e-02
3.797683238485787677e-02 7.072471903014776462e-01 1.249235611272421498e-02
3.945483079325667192e-02 7.047838851439063301e-01 1.209636218257131510e-02
4.133658193021643584e-02 7.034652955018712017e-01 1.158545894918274963e-02
4.014452101509232568e-02 7.049269918273095570e-01 1.180022982108308929e-02
4.116428276371349865e-02 7.032943621523888300e-01 1.252279471086042636e-02
4.112011183131723119e-02 7.027727831310174311e-01 1.178715339232187971e-02
3.355413191712629251e-02 7.125066088599470993e-01 1.253337726929639080e-02
3.640710688542094647e-02 7.098575768129186114e-01 1.215722399500687029e-02
3.974141783898769986e-02 7.053696366437872678e-01 1.186294687873631730e-02
3.819245035328895643e-02 7.070124137757312077e-01 1.236013127218593688e-02
3.845293533095093391e-02 7.060913238029110639e-01 1.304782206440797954e-02
4.045615848037883294e-02 7.033502194318496104e-01 1.263428519622239975e-02
3.906317306010654439e-02 7.058277868749475159e-01 1.182233812297971837e-02
3.768102737004006692e-02 7.084951342973465627e-01 1.206536426231719257e-02
3.663638344195186552e-02 7.081032211418650801e-01 1.262956931590431334e-02
3.590562661743588319e-02 7.097093883823736293e-01 1.263000501403552071e-02
4.010092321314635833e-02 7.047240937547987194e-01 1.269407610138010428e-02
3.290864092048807060e-02 7.129920821647734996e-01 1.284906436223002234e-02
3.687381621606409393e-02 7.065770739377733589e-01 1.177715587909999861e-02
3.373276589885131765e-02 7.131493370334823778e-01 1.123928426313003902e-02
4.478049490450681375e-02 6.981745525027541754e-01 1.267622506208202285e-02
3.884257396534822326e-02 7.055823128964215929e-01 1.248541271522763708e-02
3.879303157016392861e-02 7.062932996243604933e-01 1.207412094583011977e-02
3.739883878527172634e-02 7.088923226733669924e-01 1.268611337212549942e-02
3.331889990679366004e-02 7.140424187473846107e-01 1.284562382190586674e-02
4.202414318809216676e-02 7.016601183532150676e-01 1.251279933008596530e-02
